"","conMw1","conMw2","conMw3","conFw1","conFw2","conFw3","dietMw1","dietMw2","dietMw3","dietFw1","dietFw2","dietFw3","conMko1","conMko2","conMko3","conFko1","conFko2","conFko3","dietMko1","dietMko2","dietMko3","dietFko1","dietFko2","dietFko3"
"17469814",4.24930205656794,4.40614540363943,4.4821588046375,4.11256820192769,4.64461056721016,4.44891356082645,5.32319433803863,5.31463318410209,5.0632596132738,5.52614857952578,4.95948524062466,5.17972723566887,4.71232992737568,4.27745121170226,4.24078887344457,4.83273128553331,4.59320982285702,5.04368636632882,5.33198979596753,5.30194743810652,5.58437883575438,5.06151548353508,4.86076164232587,4.87224083820405
"17268289",4.70169300798289,4.97550778035232,4.73551367432421,4.43539951912275,4.59475133450297,5.18929690105508,4.84031591955648,4.74403605390465,5.19734906732238,4.94726003573248,5.31938780609096,5.04676238112687,4.96125796656644,5.12174484830771,4.52637805704036,5.25787735669487,5.17487597117721,5.1436039333879,4.79304850008789,4.94283809191423,5.06845574606679,5.07651653634735,4.91391938939207,5.45866833818071
"17330523",7.53555555324871,7.66867734333744,7.85688670501748,7.65284612206029,7.88621983635343,7.62974166691908,8.21298917048741,8.11372993992835,7.81990289505851,8.29236123422755,8.16478240056715,8.17621221562154,7.72201267907371,7.63081639442825,7.40808579952888,7.86767890264643,7.8246357935835,7.46908362635126,8.21038839148434,7.83692104700949,8.08614892863148,8.41862344398831,8.37110698586514,7.78992166489358
"17501652",7.496653033907,7.5990100204115,7.6651632390755,7.86194262274195,8.05043829302775,7.89400939551375,8.61222927074257,8.26170309644406,8.00170936793937,8.72344662043655,8.23132053702808,8.75008837126318,7.51623003198231,7.41056112707014,7.38008531510107,8.22363650867696,7.75303460244414,7.71204323307698,8.60227196415981,8.31321639166183,8.18793107704566,8.76656644871886,8.47665253708703,8.15326432251832
"17470445",8.13364736717508,8.23430249956598,8.16539212355394,8.27874016781383,8.35085002162362,8.20809424666855,8.53347626484075,8.61196726789409,8.43937362707149,8.73786691870871,8.549547319136,8.65163891564806,8.23777897833425,8.04787606051935,7.84463941914985,8.20274940693852,8.52339229676538,8.37490960734824,8.64375259601889,8.7036961394469,8.66626997444913,8.6658869287104,8.80523340236486,8.49874405079319
"17334948",7.46339595708843,7.24042335682796,7.38556567462419,7.65799307511321,7.39802411354353,7.23591553440712,7.89939195616665,8.08864160091039,7.73961129273661,8.27367895123392,8.13765807816917,7.93137995302328,7.42399864618096,7.24873938366508,7.17614647576395,7.48626203966094,7.5014511874657,7.58710828847667,8.07344783355689,7.96497129608838,8.02631226300608,8.00331011802663,8.01249813360654,7.60290983541346
"17448475",5.09017103161629,4.94772516176748,5.15553038091304,5.52728337340935,5.63465224593872,5.49809445566858,5.48151958498498,5.47361373063846,5.29273978158125,5.83665084857956,5.89713230310235,5.6363829172924,4.85210398740081,5.11441191507842,4.91506335505493,5.7709670533647,5.30114444744463,5.30740201676395,5.49448010352445,5.69460621897064,5.63031125450289,5.90191792662897,5.7099524527576,5.32995123818473
"17394829",7.23222236210657,7.04755462302508,7.02643553242207,7.44164589261931,6.98160454960272,6.95901964183182,8.04716354800452,7.80833006648267,7.86455041161411,7.71755204818148,7.68792169810363,7.71737962703072,7.47447385755681,6.97663420909699,6.99609894132978,7.20411440122923,7.4784748835702,6.95020733013424,7.9202758492251,7.79733938801337,7.92089764786458,7.96864611236687,7.82141633789515,7.68417241933323
"17430878",6.85604392634496,6.45038135403651,6.69004002904706,7.64934920703951,7.19228704851464,7.04226139100314,7.10229969911595,7.32546169640484,7.32171009066488,7.62708841065984,7.41330537195873,7.18071088268604,6.93545020001486,6.71974529910713,6.61141316967343,7.21145548801674,7.10298664877516,7.28990592202944,7.42562396321954,7.50094498852223,7.24923621678355,7.58044176557944,7.68399704832645,6.98988858644535
"17455401",3.30005315636742,3.33903634941484,3.35227587348475,3.73330480413345,3.25800923767904,3.79670872777984,4.80560535087532,4.04046420476758,4.04906748786226,4.06450817573872,3.77439665244085,4.55980000187248,3.7563193722366,3.74218913878604,4.00340090436222,4.08559769011313,3.43065598348029,3.86946745770839,4.59641639377604,4.69716796084551,4.59224419184375,4.57827751128848,4.16266728468721,3.57786523498034
"17292612",6.11548797042761,5.84819578250463,6.07069650823396,5.93867504615054,6.30608817825548,6.06754912495684,5.55702668608477,5.77657924559865,5.91662777171998,5.75243925597089,5.6213359235293,5.56237212687785,6.43641568079741,5.95697729016506,5.86231663603392,5.8616386221369,6.31136276816884,6.08790102662637,5.36171845982254,5.6222004058963,5.77683864561634,5.96135639585405,5.67714543937273,5.86460424021972
"17457158",1.8539027796266,2.1946926634163,1.76981603752587,2.50661655483688,1.90447421129741,2.61760784643381,3.73673939935706,3.48848351165366,3.2142675497621,4.45471712288779,3.82046270382335,2.91392132349911,1.88574221902074,1.90244684662841,2.0163453003924,3.01402117725355,2.58982612655289,2.88988682437693,3.81488316172507,3.16598531016054,4.00549443166344,4.86516416302435,4.66589739539901,3.04696762715751
"17257801",4.94454215733409,5.43991042592948,5.48583945338262,5.31953749866167,5.74578061163591,5.65817207218035,6.10668155545896,6.29295216720026,5.77514396072474,6.25333822325681,5.89883432988233,6.12536645042939,5.39197428188906,5.47312962608951,5.34409937313671,6.05044293604348,5.63950831854161,5.69519634675468,6.25544518444628,6.10244572763878,5.99688809440797,5.89913049333233,6.00229247254015,5.71387864612458
"17412374",4.78119846873973,5.07382196872865,5.00471731083836,4.77180966330587,5.05205707351198,5.37578421573596,4.37060740192329,4.6658532980629,4.59022225165147,4.97712289146008,4.62748099199404,4.82068467027872,4.71518996535721,5.21897572348959,4.74574506572093,5.43318628561022,4.85520627826797,4.50317849745704,4.68586213449653,4.55726635490426,4.78087783058116,4.58105266700394,4.46992339347381,4.86369613715869
"17342676",5.48709003882462,5.38820358374711,5.6396943947563,5.63911880200194,5.76739307351377,5.18471573721434,5.792750467112,6.07272825335147,5.42075276895725,6.21252547617191,5.64663153710035,5.94432773136975,5.58389005502832,5.81867199499585,5.77563449597096,5.82449683386652,5.77798801310668,5.9906850694215,5.97152772275718,6.15360155272483,6.25381206830292,5.99015214268548,5.77534625493054,5.59400006312672
"17265164",4.69106285035114,4.61958575195201,5.13302388731186,4.61377545877091,4.86781905243827,4.45265691495866,5.22569275231477,4.95160497520566,4.73373260886288,4.97252149502338,4.78825546637306,4.68974006334655,4.58163169946998,4.27928375312081,4.60584805046101,4.80076521316413,4.9384191039767,4.56014656844582,4.97723089842632,4.53997725837421,4.54862826581912,5.06469882344833,5.15204338122714,4.55979496312217
"17405908",8.3621470086828,8.01763499624924,8.14694438859596,9.01287866288354,9.20690698192824,9.16203947935012,9.00224021724147,8.77102135853007,9.06766879987948,8.85229551085932,9.03934958996179,8.97377216132623,8.41965109090449,8.14698237589065,7.84973173058619,9.18269289306336,9.20733945827217,8.95245013006656,8.55550722812638,8.57554364053179,8.85088225676512,9.15047229238498,9.1954214420265,9.23381150419342
"17519940",8.57531404468708,8.57952190607164,8.29115439458229,8.94301809280046,9.20520480374184,8.90330053166838,9.29530518819858,8.96308654880449,8.8107470997321,8.58982504841152,8.98608636246409,9.35716837996203,8.69171868303292,8.11433575384714,8.2362489955826,9.44440445258461,8.87622964908714,8.91943301714263,9.05085543627872,8.88293730084673,8.90148441859052,9.56537078883627,8.71550864118795,9.08149361446598
"17403451",5.67394362503422,5.99230233862979,5.64064725301389,6.32205709377189,6.46945421422884,6.07149196082915,6.22848097816131,6.0793768218786,6.2990217119151,6.57607899861456,6.34014429145245,6.42998760043875,5.93085558324981,5.74726524797555,5.53990501133936,6.29722222440521,6.06354610930906,6.39607057221601,6.39753965414538,6.3237446014136,6.48255101605705,6.43638022324814,6.62786511138936,6.25670170596155
"17226043",4.43636116357174,4.72339410126475,4.3206767618893,4.52343310478522,4.84102414276595,4.80446567598383,5.00942563219286,5.08915626620585,4.62198193001756,4.86747947428296,5.03670645799981,5.38089488118747,4.61239052552649,4.61228664014844,4.85717696872918,5.11957662577153,4.7820652001166,4.34327417828416,5.14446778383233,5.04981321998736,5.01484429830234,5.20530800256269,4.9358047219011,4.8826182918933
"17522726",3.78078168916805,3.77321055252696,3.50551950433406,4.61657588781575,3.70584022915491,3.95270292175613,4.29747694698271,3.89363064998125,3.84389055211546,3.737349599085,4.29651712891448,4.12800183983102,3.64322756070672,3.64264831222194,3.78825622609909,4.1737775022717,3.73452118605798,3.62240457744304,3.50071936982379,4.12209257593815,3.82789174671977,4.10408516898263,4.37409197708973,3.67370345959393
"17329433",6.1660393171018,5.68814503975692,6.9924103873086,7.94772887932989,4.7120702685955,5.08566998580992,6.17856317283523,7.73679234862932,5.95659169157339,5.72008487153704,5.93702291554873,6.24304752639228,8.72317071261958,7.92703324051564,5.74444788507712,5.65037039587558,5.30309917498118,5.14612359767125,7.00240296425677,5.11836837980205,6.0759776673804,5.96340765206556,5.26909303878028,5.76175178261652
"17496742",4.52183361582173,4.58307598534556,4.86014233635577,4.25013656825239,4.20340233897807,4.59402192695985,4.12995100945755,4.54540737193943,4.85067518636353,3.86055678786808,4.71284972775982,4.35387043038622,4.09379703120728,4.70229424114563,4.80581397039351,4.64829291222501,4.57488436840269,4.82935180815458,4.11809449834153,4.1737775022717,4.16934915420673,4.4537133845184,4.03941532443601,4.28988323771618
"17278398",3.99544304984678,3.1697105706437,3.79385124422825,4.02305659553601,3.25158664381813,3.8681775459805,3.21463701461902,3.3773171745142,4.21579345461876,3.24204105624241,3.61781969364621,3.92946094722946,3.615981678741,4.05974427783675,4.14356087093491,3.75124368297903,4.00984847194868,3.67937138293204,3.92066439457863,3.86640211538091,3.456054819649,3.76723248911526,3.89395120069243,3.51939474710447
"17544691",4.31720259906812,3.84092255238839,4.37570737537334,3.77102795353518,4.34827257703229,4.31692489226722,4.78455609627755,4.42531485393405,4.37622568842523,5.50423731209738,4.3656670987135,4.46763733389224,4.17136929975315,3.8523124036427,4.04387946300922,4.28685356807826,4.14917445272652,4.5607944603274,4.71097398970388,4.61562157400588,4.24928430280058,5.2876454723411,5.9807257659836,4.29480679346479
"17537895",3.63618598938244,4.14880538725966,3.54937634253776,2.99764896799831,4.24349093381264,3.30253649567711,4.91735050800452,4.42143971489713,3.86940069409076,4.65052729558387,4.33503351176091,4.30452743058304,4.26484682957325,3.82718915812603,4.0133848731504,3.40143642386718,3.78812102096757,4.34226944725088,4.29163035476756,4.6582976169092,3.88756156604969,4.85427279249149,4.95692093432115,4.0936010562779
"17406737",3.44281894327647,4.39029409022076,3.98777533959709,3.55352384859432,3.70391560815264,4.11386384032368,3.95288131471331,3.27881846164746,4.49512946080495,3.29420250956573,3.1779610773907,3.36375955644834,4.36667408052176,3.68948037673972,4.22482493852793,3.57048179575145,3.86216893722586,4.43741149592466,3.8120343192559,3.787065572869,3.78859296564968,4.36758798509187,3.50772082963451,3.84582200540035
"17517592",4.30751732662558,4.40324905271842,4.2388859290178,3.97401058841298,4.07713108956896,4.94964340144375,4.0501799885212,4.72831332921138,4.7091309926668,4.08515341027401,4.81022580245326,4.51747588681294,4.63544919465974,4.7305256209479,4.40603515479,4.66824942018865,4.91737231519584,4.321581274641,4.29111042738643,4.55657302021558,4.28344195901929,4.29331992615175,4.33929045477115,4.46732212638545
"17535558",9.80366680619486,10.0792917197926,10.3108095499243,10.1427933097726,10.5994039150106,10.4304398069968,10.8293204815459,10.8266419212613,10.6425290536427,11.0878752459782,10.6781517472406,11.0095369791391,10.0766568024364,10.1349863716196,9.77524357018305,10.5754551966505,10.2230938651966,10.3432717214259,11.0139367092361,10.4770011488698,10.9272876499001,10.9349914668754,10.4098462876354,10.6692343547082
"17295005",5.17220689619231,4.99332356638283,5.15775334675195,4.43852134376967,5.21507179564119,5.3619172035654,4.79350441006248,4.9610529243932,5.34021002292054,4.64030794964855,4.73005740913803,5.17539235910969,4.74217807873255,5.1038318706507,5.04755987122059,4.72718381269573,5.14066640130829,5.36126489794987,5.11472472619023,4.91690856042667,5.25195297119997,4.949898535931,5.06870164425968,5.18859717865837
"17313647",5.19589022579274,5.27776920230648,5.27430329621022,5.60131268781909,5.45162261033392,5.0760063934491,4.8074562826425,5.41951323166096,4.88069856049236,4.98303433669691,5.08764667251683,5.11187948299039,5.797967631829,5.52193682315073,5.83801160998135,5.14750068889162,5.17184786435243,5.63591500853204,5.12371186761275,5.16276400900128,5.04234723192473,4.9954940881938,4.93035141436311,5.09624974660717
"17233384",6.04522104910165,5.73160976300362,5.96883879235188,5.9508226038562,6.78786325732338,6.23064182920122,6.68400264866754,7.29027264388056,5.28661492805639,6.90936644498188,6.96351334986544,7.15398182356906,5.98625065698983,5.69850752678329,5.66647868644971,6.52774777478185,6.26334599776139,6.08370574906802,6.87392672694694,6.71517706094416,6.78636820395315,7.48857604781865,6.82172591056562,6.37628934713989
"17307623",3.35615898515666,3.92981953174044,3.58370667888352,3.84306388141788,3.923543872289,3.93317196670085,3.16574848232763,3.48637707941894,3.72103328769648,3.57495583247897,3.44706035349676,3.41336986034653,3.92615838326434,3.65486003588023,4.08134182132662,3.70329855153446,4.10434722408214,3.45959754376914,3.90671550111574,3.3755044771626,3.30520062391969,3.73056999897306,3.67879533737117,3.47921892168485
"17492619",3.95470927943308,4.22854749338348,4.42411638421853,3.85817382965293,3.68529882492133,3.56687347666201,5.03421694939364,4.62187454065751,5.10996912116345,4.39136761469005,4.26541213249051,4.03146646172334,3.65001801257949,4.22449077730629,4.05531888774239,3.95023410511633,3.94446955124676,4.07157721978882,4.71294600749677,4.05022549673676,5.47267204240448,4.51374019893037,4.03224458622138,4.10933380044099
"17367295",5.11343587084234,4.53780260829402,5.13680252860923,5.16667552791798,4.46019749004159,4.74016836124442,4.70842308596831,4.77130253492152,4.45224930586044,4.3250025608909,4.56754783596176,5.2475273030013,4.91414062652489,4.83627784098615,4.76944702653111,4.41492397396172,5.00486669705086,4.44222365039929,4.73167432319392,4.57075012033597,4.51294616645951,4.85560504721521,4.94466977487588,4.60094810482922
"17308361",8.30304267967394,8.37522300430815,8.32623392369888,8.66134882504474,8.31258810899272,8.45172647422176,8.10311749222438,8.02440853863695,7.91960287381175,7.86557091833813,8.10629057922843,8.07744050463806,8.21988860280029,8.50438708416673,8.54544010096287,8.4821692732702,8.3183242388099,8.38714747964253,7.72860924959645,7.93995244246326,8.20425311986908,7.85280547171926,7.81218823172981,8.21037518423353
"17460545",5.26478083540413,5.65223640214926,5.32403411868317,5.39231405763306,5.93622101249173,5.44583991318284,5.97873862363299,5.53979381593014,5.8991662528508,6.34617896196316,5.96030192141835,6.13268068509502,5.52476293974493,5.2099606517102,4.7974774913058,6.28391837519247,5.67261648105468,5.64691377531503,5.68032854993227,5.33578849818302,5.70776736015308,6.50875054035497,5.91516297151642,5.79366907825506
"17305709",5.8791549543987,6.04783214622426,6.79222238671188,4.9958003246084,5.86862821920761,5.04283493063363,5.37141991855929,5.34566080935463,5.48623675038507,5.37998554745398,5.50231221379378,5.55709520661056,5.56914275359931,5.09016810623759,5.00792067550557,5.23167187874331,5.71910355323694,6.07963268178002,5.30305034748387,5.09044019463212,5.92635180443119,5.24382478983948,5.26499661800277,5.68170357152654
"17519538",6.37693747622791,6.67459965882651,6.6472285954237,6.85531817020576,7.14829021723825,6.98316997077072,7.55959960867307,7.06819087021242,6.9404400554446,7.3658114578437,7.42475070446921,7.50831532519112,6.5427611760635,6.4119259038344,5.67414806427642,7.13962276776441,6.68787218499016,6.83349629218544,7.21471873630848,7.00297274434229,7.26480513591756,7.41510613430517,7.22852246618052,7.02965272201991
"17395041",4.98302677995828,5.05958821309057,5.23698595620497,5.12127235406357,4.76314201693396,5.14189098663945,4.86462324576957,4.44741618149672,4.85063991277075,4.723591628677,4.50050340904826,4.64918417835707,5.09533765165894,4.69616740416054,4.83027056242735,4.71090494259052,4.66754081022231,5.19077064395441,4.29236209562549,4.8141369952003,4.54169314672076,4.52605037027578,4.47030381993025,4.67060626274636
"17298738",5.75157879263638,6.00961141397012,5.75271369228855,5.73780589288116,6.50133800950286,6.30764464127201,6.61799258609796,6.56425352189106,6.46192659862492,6.41485944759084,6.3707554452501,6.80966668899531,5.86802940672711,5.95048081292621,5.48840893745323,6.42241219160073,6.23116457145932,6.39383835613037,6.73852393868125,6.60098914587195,6.60163574818997,6.75517847648058,6.38471074166525,6.40412585287705
"17213336",6.41345533015586,6.50526804364961,6.58551045043796,6.88373663017095,6.30864824204367,6.02176734616158,6.86234525555203,6.03083634675736,6.20355378619694,6.54157839661706,6.56937218865933,6.19955333343927,6.54797529659798,6.59256522929917,6.01109750048583,6.47865804266029,5.84432343092773,5.56385506988949,6.34069819473206,5.8597533575723,6.41159153591994,6.44729448184373,6.2634353770389,6.22025065819977
"17497421",8.06873153816156,8.04183404303891,7.84580665018524,7.96682216679742,8.23069703493964,7.94613914387663,7.52635756503879,7.72684577715967,7.87233742112699,7.61131075978227,7.88360249553596,7.5303307476412,8.03841262022772,7.5371010578436,7.51616140425727,8.12654028309837,8.20827150625321,8.21214402117739,7.20394390650508,7.4903517090588,7.54661922509452,7.80735415700886,7.65740121105918,7.94296767516409
"17269921",4.41974368060809,4.03104813441442,4.15821341815276,4.97762953543022,4.30644269484179,4.21211341092976,4.47196655295345,4.60699033966509,4.88468942595078,4.62844844272128,4.52636449370279,4.53369356302757,4.30077437800104,4.07660973648365,4.21211341092976,4.64566894846944,4.56339572340042,4.19588995650544,4.93595097554487,4.70704273793227,5.33202351358958,4.99033836446354,4.59720776842693,4.11733451746098
"17445162",4.50026243319969,4.15577143013816,4.08133530188293,4.10890095537084,3.92843587578215,4.04084864724395,4.93573699706366,4.62088021161609,4.89236779496087,4.5347621739071,4.94691649195616,4.15926837768914,4.35106029989842,4.12632705558431,4.14342668830777,4.26425464732269,3.76075441675948,4.37782179710373,4.63618069327896,4.17785983127549,4.96995229200246,4.74245574664471,4.57303065433764,4.16123668573737
"17347680",7.36139284123792,7.21582656933152,8.10369085942601,7.39112804692819,7.69727797582168,7.74292904191373,7.71334076133308,7.91693156362905,7.68957089888081,7.97422417565826,7.4605984287875,8.11765885560251,7.64237143449802,7.19343235372985,7.67420903949565,7.29575815898828,6.9941315697612,7.58112439469055,8.12880099081019,7.79634730906661,7.55495994150917,7.82065265123524,7.80693301376724,7.41112162842519
"17536961",4.88481650067007,5.11252671467381,5.33341761040261,5.98474522593917,6.18422752096304,5.35880679219794,4.23618110930031,3.59906203498311,4.11163716120781,5.64072815983031,4.79541806586273,4.91426545359931,4.9263407286415,5.11375340447232,4.84093922504508,5.95811208806532,5.93762071391692,5.85445759281534,3.49467541683085,4.14271947044219,4.80099678014167,4.98598551339364,5.18500419518471,5.14142529517883
"17449585",3.89690457957846,3.75153129717053,4.11527163446202,3.80886083874678,3.54827761605153,3.53531664771479,4.24948750781394,4.44619725058154,4.00995531926817,4.64071233240402,3.78999675773874,4.03100875788418,3.88711072118752,3.97994675447349,3.88108700288155,4.21251717633934,3.81426137701649,3.51651384895156,4.67441196230502,4.47495804276454,4.23920587281184,3.93253222989813,4.65276673659084,4.04716940650249
"17236787",5.13208890858585,5.69283723345152,5.08452479032719,5.9159858896878,6.12333396776877,5.79773606763622,5.58400512665165,5.82281200755045,5.95601281250902,5.97092545876968,5.72145319814874,5.43868895203625,5.36666072832335,5.40143525330103,5.53029624826346,6.07951020988242,5.81282490350402,5.58975746694014,5.87775507512588,5.61043995266804,5.68130119340796,5.65018280733839,5.97617096279729,6.08573290342481
"17227089",4.79754838219721,4.85119856944801,4.68679687397755,5.41082418278833,5.57098064488093,5.45042136759743,5.87817108296463,5.25462518749391,5.49037058519763,6.78673527448454,5.49865782814643,6.29145822596646,4.82124242674358,5.21870328991968,5.27866942886587,4.85309924879737,4.7206445328472,5.11811430945259,6.42671467256941,5.78359221601295,5.41898066215411,6.07514715848602,6.26496101111036,5.63311607118386
"17374569",3.74126519601149,3.76308976682786,3.64181363567023,3.59822910021493,3.55506727196651,3.41121647163262,4.16543693228474,4.26319523842155,3.92602838607198,3.98912499469001,3.98952373743296,3.77716894162387,3.54642864348496,3.56353520682948,3.84036920418053,3.52854937356335,3.70973639834657,4.02652042526268,4.49997434490184,3.81380900835576,4.30406122727659,3.80054784675908,3.73887634949522,3.70407513900971
"17484040",7.68775786966701,7.71411981042176,7.80219835156741,7.71490679878156,8.04802570630049,7.86791050806238,8.16107936706312,8.10162565383163,7.77679234264389,8.10706587822937,7.84306276563488,8.21320260210259,7.54327746409294,7.66152701134804,7.45113008147785,7.87852623296406,7.84939469992568,8.09523199421778,8.19095571033185,7.72307074593144,8.05000039923042,8.10532230526966,7.9169519632647,8.03492930052116
"17313654",5.96395889099698,6.21362926656387,6.39081936110495,6.2637920805928,6.3100906586597,6.15367896060174,6.82789608274288,7.00622210159051,7.06748788852901,6.81022618227121,6.91936535714936,6.77006972982302,6.55026342336673,6.33329269120983,6.28896475029549,6.34770857818002,6.66882218318954,6.7525214043243,6.81120767261611,6.95058555418768,7.06501254608734,6.9896247472401,6.8484500221728,6.93146949338678
"17387517",11.5429088404575,11.6378586994436,11.6773179891641,11.3302666845463,11.3604094296533,11.3591798702913,10.9044603400853,11.1814183977591,11.0190506510058,10.897732735401,10.5982445938886,10.7481572738722,11.6554708919934,11.612314737787,12.0038442733962,11.3885995558005,11.2639377773556,11.1349640858839,10.9180715309393,11.0541136893758,11.0469121833534,11.0376853229147,10.9021058526535,10.8359646675101
"17431619",6.46483873187251,6.78803040228796,6.94195320036011,6.76899385217773,6.73249355679113,6.82167398377054,7.02522345148549,7.37699301074384,7.25889575066796,7.33651169278976,7.18226009903496,7.28749467997061,6.6534767559729,6.73465911605634,7.01491369423163,7.31124659432367,6.89061703439369,6.70249477182765,7.42543621405533,7.44257195778547,7.37552384938096,7.14547866208171,7.21559574286729,6.85789244250758
"17431607",7.35473082076352,7.52905494781044,8.13948956947134,7.82808840447528,8.10869146299331,8.23124095483103,8.06253853522137,8.78941812197815,7.99734971452404,8.88759248615528,8.50949638124277,9.03266924926483,8.06166919948961,7.91829773552513,8.46612927422591,8.55515250719035,8.17549963712594,8.2572662332117,8.55497865605871,8.25890222114552,8.83316608648462,8.99533266254974,8.65299797790775,7.94467543944936
"17431612",6.20877727945884,6.18016685469838,6.37203519227168,6.40633485124186,6.68205651035415,6.8430375950437,6.5715141588548,6.87704452938902,6.57734704326916,6.83552506871969,6.66396930413722,6.87299824044151,6.47499169583834,5.97290545308454,6.69384181405012,6.86512224451994,6.59465996701359,6.42357310772399,6.65192536566524,6.92234793100799,6.91236245013744,6.91532667404771,6.7774405197234,6.20625477395939
"17470616",4.22928390737978,3.98838940257988,4.60551828005506,4.40757217872463,4.93142766952643,4.72245160146587,5.58558954617233,6.18689626451063,4.82904673244808,6.15556636413881,5.61003003204908,5.84337826361443,4.73591078143131,4.41866994183621,4.07210447525853,5.11265884900396,4.33752079786224,4.11718539503587,6.36862198463886,5.828103890499,5.80852106120613,6.04191022422637,5.16171708529444,4.67288512244808
"17343918",11.03296704208,11.3380890366917,11.1154464574677,11.1921092348436,11.0343257490525,11.2097086557549,10.1687597535501,10.4797450790462,10.4605450505609,9.97274306595025,9.52157357296713,9.9694722465267,11.009892740908,11.4709178600747,11.8144784983349,10.9205896728115,10.8912709726748,10.6558104071487,10.3533425730842,10.6121504910929,10.3501490382243,10.2411166509923,10.131076575052,10.1737814614977
"17486864",4.16576862585073,3.84027681677349,3.84250175908543,3.87986516329572,4.22691617122694,3.928918000789,4.32400195869879,5.00080061204092,4.08282516099933,4.9191616613177,4.2986599751725,4.43418106196238,3.73801744008427,4.34465056741944,4.29338173560708,3.565766749373,4.27217493109359,3.80153683297818,4.51349409546024,4.32201070976356,4.97023513609862,4.77248433294703,4.54674878303244,4.32400195869879
"17309832",10.1167268315407,10.3004041666565,10.4638410683577,6.39727133903681,7.02804498305043,6.20455216009626,8.13960359794424,7.57406071652637,7.3966472962982,5.83956630660034,6.02127136828749,6.20767343598702,10.3453457011831,10.1754185126434,10.1257312156454,6.65175870575734,6.1211265634302,6.3176638139879,7.68535846294249,7.46118145346839,7.46128718733426,5.79990834092372,5.81916558261866,5.85196756257584
"17309965",11.4554626942192,11.6943577034809,11.4474591643683,9.72843732687549,10.106331562996,9.34086406776168,10.3168203816775,10.5818981992987,10.1923100610198,9.6966053492801,9.54335235302625,8.66159274240947,11.6117842334943,11.7156612531032,11.7273045777988,9.74311908057483,9.78895216697206,9.61432793115682,10.2243473201817,10.117103915735,10.0298826044489,9.977609064877,9.62481703265498,9.0733065045945
"17516564",9.8271090913516,9.20083723442413,9.3284348396352,9.17100513306415,9.51356850156694,9.43751877320919,9.24552136282322,9.58149445225515,9.32431501616014,9.337056020127,8.28325508028715,9.22643073857923,9.30728037579236,9.80491792956336,9.70366032719072,9.114024522879,8.79582367157327,9.20663902112216,9.55189841816347,9.65330654688909,9.27163849295902,8.89714176172141,8.87486048246394,9.59768954713799
"17228293",2.44873707696298,2.77442185928755,2.39873050551765,2.32901783568141,2.4401197688483,2.41054187544588,2.15851602541682,2.76889576306524,2.83334279359113,2.46611461702547,2.32998629071042,2.62481576902701,2.92681335667883,2.82520486986997,3.29462400957422,2.3173360039651,2.68808347665296,2.47206930063785,2.79437659559134,2.61569991999102,2.64271960848258,2.66085539298961,3.23267557570563,2.82354369967856
"17228743",7.51690312396424,7.44019729032287,7.30805293868203,7.33328647138424,7.96077168268053,7.59178256538181,7.70092446965013,7.55303621451156,7.5433164109901,7.64122544778963,7.86930544783284,8.0334830471267,7.50935057373174,7.38699685224723,6.68021791356251,7.84715903526491,8.01220237570347,8.03498461548878,7.6559395133485,7.33039567363666,7.44332487891499,7.62121716816991,7.49832839527037,7.98715675341916
"17518962",4.88697006274533,4.37993682930787,5.06772532915248,4.76351039987482,5.20391979497513,4.60571124696877,7.5405852686592,7.06061805470755,6.36457379412613,7.50465867346666,7.16294852863142,6.87932508452007,4.77962429225382,4.66173360745286,4.04296993377944,4.78744893387984,4.75792623740674,4.54249410620644,8.01677700287492,7.55088004946269,6.58885852037898,7.31823379138492,7.01993259522057,5.56314276265064
"17545899",3.79423175011884,3.68216552549061,3.97086066142824,4.00840395651425,3.58843751586453,3.6802899084634,4.95558121644661,5.32686854046875,4.39153020022809,5.47122258313448,4.58099942018765,4.93587577282896,3.87716228107854,3.46232464478721,3.68636691934012,3.8418591549862,3.79912255760307,3.86637881278323,5.073307442067,5.86899812382039,4.60758933246729,5.22392089344936,5.51615308822425,4.99538145361149
"17423121",9.24954746724476,8.95490599626091,8.98490627689962,9.08617985594194,9.23394052423698,8.98832779752088,8.58943097992793,8.69935700039469,8.74789255643251,8.48410668014877,8.82777154534009,8.33926460647427,9.03955580834877,8.78609838913363,8.43471541309452,9.15058277947782,9.01048003917678,9.01506212616082,8.40715915964867,8.42763099046926,8.53385230206439,8.75952183071873,8.50159083842271,8.65725667007365
"17456584",7.56016120326403,7.54568553419276,7.49255565862058,7.52511223926549,7.82574386590432,7.46316295160955,8.35947459216376,8.02215536936881,7.75025324543724,8.08404115842565,7.73922182767392,7.88004267854877,7.58541801232118,7.57829365093992,7.66394665150647,7.56805449776948,7.5049317956611,7.61371393895582,8.40324499671822,8.09079908648587,8.16376528102856,8.13843651091925,8.1636748376805,7.84779024372664
"17260261",3.42958752696807,3.89460990731609,4.50985849609508,3.55352384859433,3.9889498614186,4.09313796914303,3.85217851078023,3.97214060905258,4.4270663200655,3.50304038955084,3.36509114136399,4.26255869341411,4.3275746270015,4.19319529178428,4.30170413733679,3.55878429098823,4.36997170196725,3.99335265222315,4.12663309437394,4.08297221211671,4.85207653633087,3.89872345202771,4.34556286247972,3.69021713740899
